e,r,t
75300,-2061.908374395076,2.8239033222198486
75301,-720.162723775332,2.7284414768218994
75302,-524.0325932704221,2.78842830657959
75303,-1313.0130294069554,3.5501039028167725
75304,-1910.3669616775453,4.261532783508301
75305,-1191.59109451438,2.6610429286956787
75306,-420.34358573586553,2.1736857891082764
75307,-1492.2114137315452,2.9051973819732666
75308,-1273.578122326422,2.6851327419281006
75309,-297.6266792473955,2.6932313442230225
75310,-1081.941560730272,3.024714231491089
75311,-883.8583566344186,3.085538864135742
75312,-632.7286909757024,2.8551979064941406
75313,-756.4218316352585,3.1999361515045166
75314,-1105.45091081365,2.980015993118286
75315,-827.6130823864146,3.976501703262329
75316,-1159.2576562159816,3.3969364166259766
75317,-1020.8777127516472,3.7200534343719482
75318,-467.8067284096219,2.27518630027771
75319,-1457.203348525722,2.7747817039489746
75320,-608.7209336972628,3.011575698852539
75321,-290.2723004080488,2.7629454135894775
75322,-1091.209756123455,2.8272671699523926
75323,-610.7232326476043,2.6580729484558105
75324,-467.4849175157898,2.858553171157837
75325,-1012.9050734365265,2.991180419921875
75326,-480.1238450120188,2.647469997406006
75327,-633.9571801847712,2.706129789352417
75328,-610.5758181489716,2.9792072772979736
75329,-627.8651869203103,3.892789363861084
75330,-270.00024338763245,4.375704765319824
75331,-260.0115728022488,2.8860702514648438
75332,-1680.7080396387305,2.6135077476501465
75333,-451.2996061915731,2.6874866485595703
75334,-278.94053787233145,2.1394948959350586
75335,-535.7274710976415,2.8515279293060303
75336,-349.1177120588874,2.8194539546966553
75337,-408.14980446297335,2.5181689262390137
75338,-297.8850025619911,2.3958065509796143
75339,-792.8665579061815,2.398254156112671
75340,-492.03354954618743,2.710787057876587
75341,-980.9970497301026,3.0309817790985107
75342,-514.357176738953,2.465193510055542
75343,-659.3271347918349,2.7634003162384033
75344,-354.16712871046485,2.267415761947632
75345,-520.1848067118301,2.4133694171905518
75346,-825.2795912144268,3.2196569442749023
75347,-531.1423932760196,3.1162126064300537
75348,-1353.0799364927395,3.3520314693450928
75349,-706.7534708010694,2.858330011367798
75350,-1052.5794963951166,3.319692611694336
75351,-660.157467490502,2.552790880203247
75352,-710.1604289478355,2.6644487380981445
75353,-349.0305716989046,2.139117479324341
75354,-364.05380561657796,3.0160329341888428
75355,-266.84627742162235,2.404325485229492
75356,-564.7937217056052,2.804962396621704
75357,-541.1713923780042,2.7824182510375977
75358,-311.0633717262247,3.4319281578063965
75359,-1262.4482792679573,2.9356629848480225
75360,-1174.5812986309857,2.9782333374023438
75361,-805.6957189329255,2.482015371322632
75362,-527.4861629344248,2.7332911491394043
75363,-611.691429677715,3.6118271350860596
75364,-776.0827573391164,3.344892740249634
75365,-687.9995912143117,2.9960410594940186
75366,-723.444693178038,3.5961802005767822
75367,-785.5506009028984,2.932150363922119
75368,-449.03843527909123,2.758129835128784
75369,-667.0097998254035,2.6558334827423096
75370,-595.3901769221995,2.9740705490112305
75371,-841.5687269315572,2.9994049072265625
75372,-1332.1965984343763,3.572338819503784
75373,-472.06089213802363,3.0038394927978516
75374,-960.7828655797858,2.4981179237365723
75375,-428.5981067762038,2.5905404090881348
75376,-661.246529519647,2.446139097213745
75377,-841.4335918546712,2.8212101459503174
75378,-415.73988806027864,2.4568419456481934
75379,-932.0556196673374,3.1925153732299805
75380,-176.68100766688224,2.806425094604492
75381,-877.0903173570049,3.205777883529663
75382,-478.3706342168311,2.407363176345825
75383,-699.7112415599978,2.995973825454712
75384,-206.08042026351268,2.7312541007995605
75385,-877.73601608826,3.0131757259368896
75386,-1546.1371985354033,2.7509279251098633
75387,-201.20446190354835,3.5939440727233887
75388,-475.49793842163785,4.095338821411133
75389,-529.9983279855012,2.9182980060577393
75390,-281.22313064112717,2.5457820892333984
75391,-672.3118217448448,2.498809337615967
75392,-492.13457429638277,2.900834321975708
75393,-1240.949415307034,3.0207579135894775
75394,-866.8775201467446,3.0686566829681396
75395,-904.576223064262,2.5050525665283203
75396,-800.8604544549225,3.0239107608795166
75397,-1486.9069178519862,2.6806132793426514
75398,-390.6996397428842,2.7173707485198975
75399,-1817.3786898250542,3.6170239448547363
75400,-590.0395004861133,2.9936752319335938
75401,-423.6556859867103,2.43918776512146
75402,-546.0528719573889,2.658572196960449
75403,-1300.9190413348929,3.5687477588653564
75404,-1376.1110258870167,2.9487059116363525
75405,-816.5784085854384,2.7107601165771484
75406,-740.4526983621442,2.6890852451324463
75407,-480.61106364706876,2.5407214164733887
75408,-269.7230019594858,2.4031882286071777
75409,-1009.4839406471617,3.0314323902130127
75410,-759.3682645813459,3.199406147003174
75411,-1213.6672689552445,3.3248136043548584
75412,-376.87596730783457,3.132652997970581
75413,-634.5475480052871,2.4009294509887695
75414,-1081.7582395478714,2.492544651031494
75415,-498.3817633274377,2.5437798500061035
75416,-1139.1890435907565,2.7547600269317627
75417,-675.3225967881134,2.6418068408966064
75418,-494.5476115251556,2.722092390060425
75419,-393.70276046354485,2.5457286834716797
75420,-1203.8439975168847,2.9856009483337402
75421,-804.8348219976704,2.735769271850586
75422,-885.3860867315316,2.5521323680877686
75423,-572.96291747101,2.2799437046051025
75424,-276.73637250735834,2.96809983253479
75425,-419.75709995745655,3.372763156890869
75426,-523.2555153383571,2.4000284671783447
75427,-590.1080833917707,3.216697931289673
75428,-575.0578849750065,2.8497817516326904
75429,-664.6265222907839,2.8619325160980225
75430,-462.6467701548301,2.8909504413604736
75431,-338.24097176979785,3.096649646759033
75432,-880.7489407457036,2.8236353397369385
75433,-650.7820768776572,2.550875425338745
75434,-558.2750925830485,2.890936851501465
75435,-1059.437337820989,3.667121410369873
75436,-1121.1268577395767,3.3257710933685303
75437,-323.2044414223903,3.9221551418304443
75438,-324.4191667483683,2.3463897705078125
75439,-435.9863013404508,3.3235838413238525
75440,-416.8163792887565,3.370858907699585
75441,-1535.2790480307362,3.2302286624908447
75442,-789.1105183830132,3.573352336883545
75443,-344.3351635049891,2.9639883041381836
75444,-424.1906081072475,2.300224781036377
75445,-491.4019998748289,4.223229169845581
75446,-312.9620050968241,2.842280387878418
75447,-1139.9531232184904,2.501560926437378
75448,-824.9366895915476,3.0254602432250977
75449,-1143.1021653895311,3.8045907020568848
75450,-2017.5106779467962,2.6058084964752197
75451,-572.7664636898656,2.3414251804351807
75452,-1037.3673879524201,2.4775078296661377
75453,-719.3914659816905,2.4930524826049805
75454,-449.74466200271183,4.289513349533081
75455,-704.4541257715905,2.7784974575042725
75456,-1476.455212747392,3.3168256282806396
75457,-536.419612787478,3.356422185897827
75458,-501.5802850213533,2.5933637619018555
75459,-908.8979128456397,2.4618382453918457
75460,-434.055228679206,3.077486038208008
75461,-1043.2324915440192,2.603761672973633
75462,-764.7324676575269,2.382084369659424
75463,-540.6404112557653,2.4128899574279785
75464,-366.6261308688151,3.3527987003326416
75465,-429.52527746007877,4.246080160140991
75466,-279.387799806971,3.1451575756073
75467,-686.9083730346367,2.5721092224121094
75468,-558.6361871855979,2.6756465435028076
75469,-812.0944258390767,3.185856580734253
75470,-547.3035132851769,2.889997959136963
75471,-489.0633961493885,2.778942584991455
75472,-1085.8399243724841,2.9144041538238525
75473,-556.1484020716716,2.812718391418457
75474,-559.3142010803568,2.4833552837371826
75475,-1144.040839574094,2.7194063663482666
75476,-484.40671815971325,2.3603289127349854
75477,-992.3187152128227,2.6418960094451904
75478,-269.5369328456411,2.48410701751709
75479,-383.3025297238424,2.295214891433716
75480,-1117.9459403975752,2.8318979740142822
75481,-456.4403918045908,3.0814497470855713
75482,-702.211205198631,2.902615547180176
75483,-832.5678894372011,2.502599000930786
75484,-432.7939919855644,2.4060351848602295
75485,-529.0804440704361,2.7206928730010986
75486,-256.658968270704,2.6684558391571045
75487,-618.9407356302778,2.525737762451172
75488,-1181.2628393348662,3.069718837738037
75489,-940.8457207620047,3.2360548973083496
75490,-932.9806765263561,2.7758119106292725
75491,-684.3452064783182,2.4544029235839844
75492,-583.2553211381008,2.388432741165161
75493,-724.7126331040964,2.4273829460144043
75494,-1297.9126310658921,2.648345708847046
75495,-991.8785468688857,2.700261116027832
75496,-490.3398986451336,2.6434988975524902
75497,-1203.9032618335998,3.1400108337402344
75498,-842.3341360306572,3.3550007343292236
75499,-1059.195189230703,2.8605644702911377
75500,-631.5634316495043,3.259704351425171
75501,-612.6652165640602,2.628624200820923
75502,-300.6262923116393,2.489046335220337
75503,-275.81961051928715,2.2994682788848877
75504,-886.1029104778297,2.7854607105255127
75505,-825.375149977613,3.3680508136749268
75506,-897.1322239432819,2.4692749977111816
75507,-629.5706884237009,3.6256296634674072
75508,-1882.3867883345442,2.747992753982544
75509,-1237.4092968118687,2.6101667881011963
75510,-697.6745229984753,2.6760191917419434
75511,-521.6876474562126,2.1961917877197266
75512,-799.3922384582232,3.0969152450561523
75513,-633.0757634701602,2.957813024520874
75514,-933.2855643989201,3.729412078857422
75515,-571.3871961437754,3.1911542415618896
75516,-881.1491063333176,2.77557110786438
75517,-452.4642306354281,2.8997678756713867
75518,-697.1068375319859,2.6666100025177
75519,-502.3430322798051,2.698495864868164
75520,-648.4350952061493,2.6119327545166016
75521,-964.3914397978343,3.002671241760254
75522,-1167.003473514375,2.511136293411255
75523,-351.30928908628573,2.441985607147217
75524,-943.6226919344459,2.919663906097412
75525,-1019.8197540603186,2.4156992435455322
75526,-559.7057123716975,2.677335739135742
75527,-678.3318922933543,2.5210156440734863
75528,-757.9250508441489,3.3380537033081055
75529,-460.5934622084777,2.9625136852264404
75530,-596.9748371540712,2.3812341690063477
75531,-586.5676442071967,2.685694456100464
75532,-632.6359272577231,2.703608989715576
75533,-1761.3305298159862,2.701345920562744
75534,-363.4959034045512,2.708336114883423
75535,-723.2218454249545,3.8382837772369385
75536,-574.4917677183936,3.247816562652588
75537,-317.1525262933562,2.896022081375122
75538,-1720.1136503748398,3.366363048553467
75539,-671.7509026465882,4.038837671279907
75540,-800.4693842749128,3.579916000366211
75541,-301.779864989277,2.450690746307373
75542,-687.7647094611501,2.5795156955718994
75543,-551.2071752443488,2.567521572113037
75544,-1187.9675057797135,2.663017511367798
75545,-256.8232762274207,2.4474430084228516
75546,-914.8682551479774,3.787301778793335
75547,-413.0142047814155,3.422840118408203
75548,-366.7591569774452,3.1006481647491455
75549,-610.2663453320048,2.634793281555176
75550,-350.51276401169895,2.362786054611206
75551,-2507.3245637001614,3.170161247253418
75552,-590.4735194320168,2.9811902046203613
75553,-615.9608632358982,2.447049379348755
75554,-947.4076513624033,2.544081449508667
75555,-931.8632002372665,2.5081779956817627
75556,-1371.8474566521,2.6846134662628174
75557,-786.1761498026339,2.587404251098633
75558,-797.7374835999759,2.6649081707000732
75559,-553.6573948052591,2.771329164505005
75560,-379.15662026392283,3.156909227371216
75561,-427.32356154209486,3.1339032649993896
75562,-538.5569588559762,3.919374942779541
75563,-457.69146285492525,2.5585081577301025
75564,-543.3328984679963,2.8515987396240234
75565,-809.4497704594969,2.7701640129089355
75566,-720.9155065448019,2.5173346996307373
75567,-1260.899683984245,3.4065773487091064
75568,-666.2089136076131,2.902601957321167
75569,-599.4910887355534,2.9121057987213135
75570,-746.4173443765,2.532722234725952
75571,-1031.0674713598917,3.798520565032959
75572,-349.6574702053903,2.6420435905456543
75573,-356.40176335085135,2.66347599029541
75574,-555.2861804591784,2.482027769088745
75575,-924.0522850260732,3.2035768032073975
75576,-999.8057156778136,2.8832011222839355
75577,-1163.2353112441078,2.588963270187378
75578,-688.113307203646,1.5538811683654785
75579,-398.81202431243673,1.6464555263519287
75580,-541.5843473889768,1.5380833148956299
75581,-941.9350480557845,1.4696862697601318
75582,-516.7618955076488,1.5005409717559814
75583,-343.9053381254445,1.3760285377502441
75584,-278.7267387411387,1.3508098125457764
75585,-1504.8835873995579,1.6408445835113525
75586,-325.7185254528096,1.3422679901123047
75587,-755.6570278749872,1.3924295902252197
75588,-336.2080181431447,1.2937099933624268
75589,-401.6519169641388,1.4155325889587402
75590,-435.6257811340964,1.4642348289489746
75591,-599.5514083594385,1.6094613075256348
75592,-952.213978966071,1.519650936126709
75593,-779.769321309682,1.5811395645141602
75594,-537.45156196831,1.4094548225402832
75595,-434.35796564565237,1.3929951190948486
75596,-943.7555826195387,1.4785432815551758
75597,-1056.316158641899,1.5532279014587402
75598,-688.4699508070233,1.601550817489624
75599,-1385.458814401738,1.5904724597930908
75600,-674.3353925116826,1.4890048503875732
75601,-888.6058393033517,1.5764415264129639
75602,-156.41529609736455,1.2867131233215332
75603,-710.1438921770491,1.4990077018737793
75604,-958.1641117788015,1.5381016731262207
75605,-747.2675029840108,1.5353786945343018
75606,-551.1615664905335,1.5043971538543701
75607,-1468.9679421368676,1.7412214279174805
75608,-1167.8614646994276,1.5239143371582031
75609,-426.4274386167963,1.4336371421813965
75610,-782.5588980091145,1.4047353267669678
75611,-1005.6193669407784,1.502204179763794
75612,-736.0004252285257,1.5710687637329102
75613,-466.5479843880519,1.533048391342163
75614,-403.43485740623277,1.462677240371704
75615,-1869.050075770558,1.505328893661499
75616,-1074.409880626347,1.5206072330474854
75617,-729.5400326803319,1.4419448375701904
75618,-1059.124059653373,1.6219933032989502
75619,-1393.1365634207557,1.5695161819458008
75620,-513.9350133030359,1.5297651290893555
75621,-285.76682435198313,1.3486154079437256
75622,-490.30567207119225,1.489896297454834
75623,-285.66369175315003,1.3308415412902832
75624,-197.05560124145535,1.5302157402038574
75625,-1704.9803290816485,1.4622280597686768
75626,-793.7795414114328,1.5458457469940186
75627,-1328.283677961767,1.3840351104736328
75628,-650.4989006685814,1.4345412254333496
75629,-321.0654477129946,1.4371471405029297
75630,-570.3436762174053,1.6320607662200928
75631,-553.9300587342805,1.5049822330474854
75632,-734.2328675885987,1.4109930992126465
75633,-845.911311527912,1.5593523979187012
75634,-692.0271624430015,1.7004618644714355
75635,-379.74793597415015,1.496568202972412
75636,-1102.118123493372,1.3609325885772705
75637,-832.4333838396078,1.4448235034942627
75638,-1404.55843771794,1.5775070190429688
75639,-704.9076298799093,1.4903757572174072
75640,-782.02745090904,1.5724871158599854
75641,-437.4649339228319,1.3473033905029297
75642,-1089.9959592803714,1.4856088161468506
75643,-249.98337278552364,1.3270044326782227
75644,-477.64660643972775,1.3412559032440186
75645,-1304.29780924981,1.6456737518310547
75646,-832.3847542701029,1.5135762691497803
75647,-687.555968859376,1.416961669921875
75648,-311.40146830359384,1.3794548511505127
75649,-164.61309764809909,1.2786452770233154
75650,-1060.7770055433311,1.5651686191558838
75651,-620.5445222968582,1.4756810665130615
75652,-320.37969241275647,1.3262474536895752
75653,-607.7945325742571,1.3410799503326416
75654,-767.4301817999371,1.5554358959197998
75655,-516.7429427790463,1.507965087890625
75656,-254.68816970124328,1.258460283279419
75657,-400.3311118343895,1.2576045989990234
75658,-692.8259045195488,1.3562848567962646
75659,-1527.2538584229824,1.5585191249847412
75660,-346.02003264538916,1.4950828552246094
75661,-412.81294275891975,1.651536226272583
75662,-341.0353797927878,1.4371347427368164
75663,-447.9516736767215,1.538553237915039
75664,-652.1947997436511,1.6013579368591309
75665,-608.7388860753639,1.5017549991607666
75666,-2289.0270704209156,1.4935426712036133
75667,-783.6012905540728,1.5950634479522705
75668,-2203.115406019721,1.640885353088379
75669,-837.148001095707,1.4164347648620605
75670,-465.29948554712684,1.5342462062835693
75671,-155.24905531052744,1.5220766067504883
75672,-659.5188299888448,1.4173810482025146
75673,-432.33459277744146,1.473527193069458
75674,-519.131054226584,1.594728946685791
75675,-753.7474308116529,1.5496323108673096
75676,-687.9067247526232,1.5165112018585205
75677,-651.5859205504144,1.573639154434204
75678,-968.0223179595805,1.4858474731445312
75679,-1121.3150167391238,1.5432071685791016
75680,-469.4146826223934,1.524303674697876
75681,-460.4350451061221,1.5165839195251465
75682,-823.1539366981808,1.551410436630249
75683,-519.446695193268,1.5072815418243408
75684,-237.25348127067548,1.4270312786102295
75685,-946.2132347446368,1.5412702560424805
75686,-895.9358282755859,1.5238723754882812
75687,-675.135682608601,1.5327038764953613
75688,-327.2710555433237,1.538693904876709
75689,-1043.0365174324766,1.5033440589904785
75690,-728.7241344255913,1.5483276844024658
75691,-401.83822333101585,1.3966009616851807
75692,-515.1332581072619,1.4390811920166016
75693,-589.7726823645436,1.5135047435760498
75694,-1575.8827533357028,1.536085844039917
75695,-1290.70372582964,1.424882411956787
75696,-340.1665440265577,1.3313188552856445
75697,-1531.1305616434179,1.534693717956543
75698,-1140.4256241642763,1.6254267692565918
75699,-388.9527366317242,1.490652084350586
75700,-745.2005788977184,1.6310818195343018
75701,-795.3495204769652,1.4856359958648682
75702,-1301.778366327517,1.5589330196380615
75703,-638.2890704924606,1.5143353939056396
75704,-836.1033105876869,1.5171644687652588
75705,-813.0559976954492,1.4865326881408691
75706,-857.7744145701852,1.4490671157836914
75707,-765.9052739450066,1.4190466403961182
75708,-605.3605994688452,1.6002113819122314
75709,-239.62185075584523,1.471588134765625
75710,-443.43158243580285,1.5171597003936768
75711,-1057.77590650622,1.699336290359497
75712,-1119.0274519838506,1.5941166877746582
75713,-246.48115787687814,1.3981366157531738
75714,-709.6529290979481,1.5487606525421143
75715,-398.9676116016619,1.3916254043579102
75716,-451.2631219315712,1.4351098537445068
75717,-742.2515927438775,1.3683562278747559
75718,-346.76657440349356,1.4683427810668945
75719,-364.6473595836295,1.3800437450408936
75720,-1026.9236401742562,1.5378382205963135
75721,-1035.6780038402997,1.5841984748840332
75722,-1514.8188544358484,1.6249113082885742
75723,-836.1356106172077,1.6383891105651855
75724,-567.0634123882513,1.5116667747497559
75725,-1059.3451639524217,1.511451005935669
75726,-1117.1138403015202,1.5992612838745117
75727,-1473.92411476995,1.5774822235107422
75728,-423.88492978457793,1.4442188739776611
75729,-450.8767309641763,1.5842292308807373
75730,-408.40157158728323,1.4154670238494873
75731,-928.2505829551716,1.5157945156097412
75732,-524.2900357923997,1.531491994857788
75733,-944.4410863617467,1.5013558864593506
75734,-1022.4139002405566,1.5067698955535889
75735,-375.43034658564807,1.4498801231384277
75736,-992.1267354332653,1.5096931457519531
75737,-1167.1073860068432,1.537522315979004
75738,-738.9421673517564,1.4779548645019531
75739,-910.4189669558425,1.5884053707122803
75740,-473.71585525489695,1.6258931159973145
75741,-513.8571519569081,1.4427175521850586
75742,-706.7373314632579,1.639230728149414
75743,-577.0666919632652,1.5928781032562256
75744,-432.6622352311742,1.5378756523132324
75745,-435.7751285442439,1.526914358139038
75746,-710.4105290838955,1.4155681133270264
75747,-553.23454835493,1.529822826385498
75748,-168.7411495880681,1.3832964897155762
75749,-965.6760081449665,1.4405853748321533
75750,-743.2010159450983,1.422511100769043
75751,-481.3287967991229,1.4700255393981934
75752,-401.5140675111504,1.5322179794311523
75753,-844.3094233494623,1.6118955612182617
75754,-686.4228891826301,1.4828135967254639
75755,-532.4639071278465,1.4792122840881348
75756,-452.1121665097273,1.3723697662353516
75757,-256.6403346613205,1.380354404449463
75758,-1084.7784503178061,1.4870727062225342
75759,-1567.477103280994,1.5253698825836182
75760,-547.1565905887519,1.597064733505249
75761,-1008.261551105023,1.5579397678375244
75762,-1266.4008298694805,1.5653831958770752
75763,-1117.7923502504887,1.490492582321167
75764,-495.9814753911148,1.4344022274017334
75765,-689.8387767628972,1.4320051670074463
75766,-401.7790284771674,1.4257066249847412
75767,-367.7324593240293,1.434093952178955
75768,-1498.2205300444648,1.604130506515503
75769,-1504.936491412885,1.6318395137786865
75770,-396.07645106999337,1.5182983875274658
75771,-651.8352460680585,1.5052440166473389
75772,-363.7829605068608,1.6170985698699951
75773,-1473.1553844529028,1.536571741104126
75774,-424.7169460782953,1.2807114124298096
75775,-406.541395920939,1.3241572380065918
75776,-974.523205396806,1.5800533294677734
75777,-233.53635650147638,1.4378974437713623
75778,-400.38598581599297,1.3817081451416016
75779,-1173.281492422177,1.6026403903961182
75780,-1957.2096593929177,1.580585241317749
75781,-669.3551169725703,1.4852690696716309
75782,-458.7178638050833,1.5822813510894775
75783,-504.0792211212481,1.436319351196289
75784,-713.2158652722712,1.4937412738800049
75785,-731.0030089954961,1.46616530418396
75786,-631.5759824165041,1.403437614440918
75787,-765.4102041417729,1.5637147426605225
75788,-82.19784572074761,1.2993826866149902
75789,-545.6201808676782,1.5434973239898682
75790,-261.04132758936663,1.373741865158081
75791,-999.152237170081,1.4912221431732178
75792,-229.120338843692,1.4966070652008057
75793,-401.8635361673475,1.4972012042999268
75794,-408.3088050867019,1.3703360557556152
75795,-783.2261290593412,1.361543893814087
75796,-1287.7192542713344,1.5237066745758057
75797,-545.4202339252106,1.540137529373169
75798,-359.90084846348174,1.4420642852783203
75799,-767.562512639831,1.5000593662261963
75800,-213.0220630134562,1.3373994827270508
75801,-263.2810065361222,1.5103821754455566
75802,-307.9031057152722,1.465754508972168
75803,-544.7379459883831,1.4193484783172607
75804,-458.6821711395776,1.5341200828552246
75805,-1402.9380776437358,1.4203300476074219
75806,-1297.7162782024163,1.6182899475097656
75807,-623.5116763904664,1.4476232528686523
75808,-888.8528401024486,1.4400370121002197
75809,-1088.5501259783284,1.5740313529968262
75810,-323.44079680536765,1.5072946548461914
75811,-463.26156161801094,1.4201295375823975
75812,-575.1154145126588,1.5219314098358154
75813,-875.690455327579,1.5557279586791992
75814,-1227.7472028052616,1.6906685829162598
75815,-439.4513485807728,1.6470658779144287
75816,-516.7481874074504,1.5314130783081055
75817,-757.424842234158,1.6023962497711182
75818,-464.7803006861723,1.357365369796753
75819,-557.5685122212121,1.522756576538086
75820,-449.2867887937057,1.4419567584991455
75821,-326.2999671855164,1.430025577545166
75822,-1067.0428434317798,1.498983383178711
75823,-947.3113084832522,1.544236183166504
75824,-1395.4933704188038,1.5708701610565186
75825,-576.4764286213824,1.441821575164795
75826,-384.5363446868389,1.4163916110992432
75827,-448.9609093627099,1.478609323501587
75828,-1146.9023990377998,1.4776692390441895
75829,-631.3229049519944,1.420062780380249
75830,-320.7489219296208,1.3579318523406982
75831,-680.3721908600637,1.4475126266479492
75832,-623.5333843182719,1.5147697925567627
75833,-643.4032803386034,1.5024337768554688
75834,-569.439993692993,1.4624927043914795
75835,-316.45697054766845,1.4709806442260742
75836,-316.0901725971692,1.2974042892456055
75837,-379.0962464922626,1.5218257904052734
75838,-597.7801685708322,1.4765937328338623
75839,-828.401078529735,1.439532995223999
75840,-710.9689144464077,1.6464250087738037
75841,-1320.7839759302938,1.5712156295776367
75842,-616.3500825871546,1.4670557975769043
75843,-1215.5288268777483,1.4814033508300781
75844,-337.7792650285808,1.4075281620025635
75845,-680.6272059652869,1.5481548309326172
75846,-885.1041895121563,1.552156686782837
75847,-480.3390668373577,1.4340941905975342
75848,-336.36445418458084,1.4554848670959473
75849,-193.90821728273232,1.355032205581665
75850,-389.5660299244128,1.389751672744751
75851,-275.4994978157764,1.4642438888549805
75852,-715.3541389673184,1.62363600730896
75853,-799.7705409788598,1.5402467250823975
75854,-1035.7119618137924,1.5082664489746094
75855,-976.680461576694,1.5337493419647217
75856,-748.8670005291737,1.4511091709136963
75857,-595.2318881143635,1.5962586402893066
75858,-334.40663611937066,1.379720687866211
75859,-455.1702192379006,1.578756332397461
75860,-709.4461974820825,1.5309090614318848
75861,-316.4407273457602,1.570586919784546
75862,-175.58437171889912,1.372537612915039
75863,-670.7362328931139,1.617450475692749
75864,-425.5327140013801,1.3879377841949463
75865,-1016.7193777055065,1.5189073085784912
75866,-269.39604207135187,1.3343493938446045
75867,-988.2236569494167,1.5292179584503174
75868,-326.39546744560386,1.3765969276428223
75869,-1867.2495897705971,1.4864566326141357
75870,-544.4188273132613,1.5120420455932617
75871,-593.6410558087865,1.4783568382263184
75872,-713.9354882815935,1.6474320888519287
75873,-1049.3649233152262,1.5497066974639893
75874,-625.3216889861894,1.5547618865966797
75875,-380.0478841078782,1.439697504043579
75876,-785.2722001755562,1.5105345249176025
75877,-672.9101629344502,1.5417559146881104
75878,-634.6234384428366,1.5133464336395264
75879,-1407.9565152284824,1.6614537239074707
75880,-628.2152438997347,1.472947120666504
75881,-345.0053055488929,1.462564468383789
75882,-911.1851379969262,1.4807744026184082
75883,-1165.5036389862757,1.5876832008361816
75884,-757.0240295047599,1.5566420555114746
75885,-1072.957337190072,1.520249605178833
75886,-484.4999570629298,1.3384718894958496
75887,-439.54414500726193,1.4050114154815674
75888,-176.82287929819972,1.2392959594726562
75889,-1031.9912283317226,1.668092966079712
75890,-577.5327728300762,1.4493203163146973
75891,-561.5859572665938,1.4412217140197754
75892,-805.9719520122122,1.4948039054870605
75893,-403.21812503897326,1.4738895893096924
75894,-420.96035192080944,1.4939162731170654
75895,-620.863526004286,1.4747345447540283
75896,-304.38508661645574,1.4776594638824463
75897,-542.2054288707903,1.593235731124878
75898,-991.9662825725904,1.5212373733520508
75899,-475.40771466419324,1.424896001815796
75900,-340.4602980931137,1.5433757305145264
75901,-501.90206738271525,1.4897794723510742
75902,-897.280475699647,1.3608283996582031
75903,-581.2203936567038,1.4126620292663574
75904,-601.3322798622409,1.3963136672973633
75905,-646.8372186542188,1.7114872932434082
75906,-715.0840442079353,1.4634592533111572
75907,-1254.9704228668843,1.6091456413269043
75908,-392.238800302297,1.3902802467346191
75909,-663.072026972814,1.5960173606872559
75910,-836.8646497477163,1.3952221870422363
75911,-375.7968139926468,1.5370776653289795
75912,-496.15537708348074,1.5085861682891846
75913,-512.0680437820844,1.47503662109375
75914,-798.7830279344117,1.4799818992614746
75915,-307.8452317921034,1.4941434860229492
75916,-675.8699278321102,1.4960989952087402
75917,-447.1315437077054,1.5786566734313965
75918,-569.6685972616424,1.476231336593628
75919,-718.302474147745,1.541689157485962
75920,-501.7518763646999,1.4157273769378662
75921,-1783.07005960741,1.6307435035705566
75922,-302.6874742139113,1.470207929611206
75923,-938.7076614919602,1.542015790939331
75924,-304.07813914529544,1.4781904220581055
75925,-252.9742311433971,1.4890103340148926
75926,-593.3668417358003,1.469160795211792
75927,-691.5384540524594,1.5075690746307373
75928,-1527.0427554869375,1.510577917098999
75929,-1143.7653542672995,1.497056484222412
75930,-876.3192181406605,1.675243616104126
75931,-300.1642815790295,1.3589763641357422
75932,-112.99464362687063,1.3490278720855713
75933,-787.3319913713224,1.454498052597046
75934,-688.6637368946751,1.446629524230957
75935,-647.2507383325058,1.5202052593231201
75936,-1192.172614572531,1.6368494033813477
75937,-950.2519770956249,1.5950753688812256
75938,-409.5791442756765,1.4945504665374756
75939,-866.420973987788,1.4616944789886475
75940,-1065.1320853108978,1.4551856517791748
75941,-961.4238970219785,1.5068459510803223
75942,-352.71806034838136,1.4418582916259766
75943,-308.77695752374376,1.2445955276489258
75944,-1314.0133214555626,1.4427416324615479
75945,-720.2437682717972,1.6025025844573975
75946,-1369.760041575577,1.5630574226379395
75947,-357.4259442764525,1.5498976707458496
75948,-834.1979727864772,1.4054012298583984
75949,-670.2569270892543,1.4122416973114014
75950,-589.5318546174168,1.434251070022583
75951,-571.1436705937803,1.4657447338104248
75952,-422.9515460201784,1.4576621055603027
75953,-1224.2386394469552,1.5737709999084473
75954,-182.2290702707384,1.3886196613311768
75955,-735.955782370549,1.612966775894165
75956,-1175.8744828672461,1.6147291660308838
75957,-729.5750028247035,1.5725817680358887
75958,-706.1058471522241,1.351133108139038
75959,-356.9802318106436,1.518984079360962
75960,-889.2192237865457,1.5423290729522705
75961,-397.9256809939981,1.4397401809692383
75962,-386.72529794705304,1.5768640041351318
75963,-1194.2207570307228,1.5240483283996582
75964,-744.6550362913164,1.4492926597595215
75965,-513.1987940024646,1.6095004081726074
75966,-819.1650081096794,1.5832154750823975
75967,-1362.36956243296,1.6023585796356201
75968,-583.2837206980741,1.4005126953125
75969,-362.1116680690575,1.4181053638458252
75970,-514.142186028769,1.5276849269866943
75971,-581.6826346110616,1.4061334133148193
75972,-537.6233747122761,1.4416062831878662
